time,tick,casting,active,start,ignite,end,gesture,bottle,streamLength,x,z
2.516667,75,False,False,-1,-1,-1,-1.000000,False,0.000000,6.134537,4.711513
2.533333,75,False,False,-1,-1,-1,-1.000000,False,0.000000,6.134537,4.711513
2.550000,76,False,False,-1,-1,-1,-1.000000,False,0.000000,6.276840,4.758946
2.566667,76,False,False,-1,-1,-1,-1.000000,False,0.000000,6.276840,4.758946
2.583333,77,False,False,-1,-1,-1,-1.000000,False,0.000000,6.419142,4.806381
2.600000,77,False,False,-1,-1,-1,-1.000000,False,0.000000,6.419142,4.806381
2.616667,78,True,False,77,113,137,0.000000,False,0.000000,6.561445,4.853815
2.633333,78,True,False,77,113,137,0.016667,False,0.000000,6.561445,4.853815
2.650000,79,True,False,77,113,137,0.033333,False,0.000000,6.703747,4.901249
2.666667,79,True,False,77,113,137,0.050000,False,0.000000,6.703747,4.901249
2.683333,80,True,False,77,113,137,0.066667,False,0.000000,6.846050,4.948683
2.700000,80,True,False,77,113,137,0.083333,False,0.000000,6.846050,4.948683
2.716667,81,True,False,77,113,137,0.100000,False,0.000000,6.988352,4.996118
2.733333,81,True,False,77,113,137,0.116667,False,0.000000,6.988352,4.996118
2.750000,82,True,False,77,113,137,0.133333,False,0.000000,7.130655,5.043551
2.766667,82,True,False,77,113,137,0.150000,False,0.000000,7.130655,5.043551
2.783333,83,True,False,77,113,137,0.166667,False,0.000000,7.272957,5.090986
2.800000,83,True,False,77,113,137,0.183333,False,0.000000,7.272957,5.090986
2.816667,84,True,False,77,113,137,0.200000,False,0.000000,7.415260,5.138420
2.833333,84,True,False,77,113,137,0.216667,False,0.000000,7.415260,5.138420
2.850000,85,True,False,77,113,137,0.233333,False,0.000000,7.557562,5.185854
2.866667,85,True,False,77,113,137,0.250000,False,0.000000,7.557562,5.185854
2.883333,86,True,False,77,113,137,0.266667,False,0.000000,7.652571,5.249515
2.900000,86,True,False,77,113,137,0.283333,False,0.000000,7.652571,5.249515
2.916667,87,True,False,77,113,137,0.300000,False,0.000000,7.700286,5.329403
2.933333,87,True,False,77,113,137,0.316667,False,0.000000,7.700286,5.329403
2.950000,88,True,False,77,113,137,0.333333,True,0.000000,7.700708,5.425518
2.966667,88,True,False,77,113,137,0.350000,True,0.000000,7.700708,5.425518
2.983333,89,True,False,77,113,137,0.366667,True,0.000000,7.653836,5.537859
3.000000,89,True,False,77,113,137,0.383333,True,0.000000,7.653836,5.537859
3.016667,90,True,False,77,113,137,0.400000,True,0.000000,7.570631,5.662666
3.033333,90,True,False,77,113,137,0.416667,True,0.000000,7.570631,5.662666
3.050000,91,True,False,77,113,137,0.433333,True,0.000000,7.487426,5.787474
3.066667,91,True,False,77,113,137,0.450000,True,0.000000,7.487426,5.787474
3.083333,92,True,False,77,113,137,0.466667,True,0.000000,7.404221,5.912282
3.100000,92,True,False,77,113,137,0.483333,True,0.000000,7.404221,5.912282
3.116667,93,True,False,77,113,137,0.500000,True,0.000000,7.321016,6.037089
3.133333,93,True,False,77,113,137,0.516667,True,0.000000,7.321016,6.037089
3.150000,94,True,False,77,113,137,0.533333,True,0.000000,7.237811,6.161897
3.166667,94,True,False,77,113,137,0.550000,True,0.000000,7.237811,6.161897
3.183333,95,True,False,77,113,137,0.566667,True,0.000000,7.154605,6.286704
3.200000,95,True,False,77,113,137,0.583333,True,0.000000,7.154605,6.286704
3.216667,96,True,False,77,113,137,0.600000,True,0.000000,7.071401,6.411512
3.233333,96,True,False,77,113,137,0.616667,True,0.000000,7.071401,6.411512
3.250000,97,True,False,77,113,137,0.633333,True,0.000000,6.988195,6.536319
3.266667,97,True,False,77,113,137,0.650000,True,0.000000,6.988195,6.536319
3.283333,98,True,False,77,113,137,0.666667,True,0.000000,6.904991,6.661127
3.300000,98,True,False,77,113,137,0.683333,True,0.000000,6.904991,6.661127
3.316667,99,True,False,77,113,137,0.700000,True,0.000000,6.819609,6.784455
3.333333,99,True,False,77,113,137,0.716667,True,0.000000,6.819609,6.784455
3.350000,100,True,False,77,113,137,0.733333,True,0.000000,6.731708,6.906002
3.366667,100,True,False,77,113,137,0.750000,True,0.000000,6.731708,6.906002
3.383333,101,True,False,77,113,137,0.766667,True,0.000000,6.641217,7.025631
3.400000,101,True,False,77,113,137,0.783333,True,0.000000,6.641217,7.025631
3.416667,102,True,False,77,113,137,0.800000,True,0.125659,6.548067,7.143203
3.433333,102,True,False,77,113,137,0.816667,True,0.128678,6.548067,7.143203
3.450000,103,True,False,77,113,137,0.833333,True,0.132151,6.452200,7.258570
3.466667,103,True,False,77,113,137,0.850000,True,0.135032,6.452200,7.258570
3.483333,104,True,False,77,113,137,0.866667,True,0.137091,6.353564,7.371579
3.500000,104,True,False,77,113,137,0.883333,True,0.137572,6.353564,7.371579
3.516667,105,True,False,77,113,137,0.900000,True,0.139621,6.252120,7.482073
3.533333,105,True,False,77,113,137,0.916667,True,0.145204,6.252120,7.482073
3.550000,106,True,False,77,113,137,0.933333,True,0.156295,6.147839,7.589895
3.566667,106,True,False,77,113,137,0.950000,True,0.170517,6.147839,7.589895
3.583333,107,True,False,77,113,137,0.966667,True,0.183218,6.040710,7.694887
3.600000,107,True,False,77,113,137,0.983333,True,0.188914,6.040710,7.694887
3.616667,108,True,False,77,113,137,1.000000,True,0.188347,5.982300,7.788637
3.633333,108,True,False,77,113,137,1.016667,True,0.188503,5.982300,7.788637
3.650000,109,True,False,77,113,137,1.033333,True,0.187446,5.972610,7.871144
3.666667,109,True,False,77,113,137,1.050000,True,0.191714,5.972610,7.871144
3.683333,110,True,False,77,113,137,1.066667,True,0.195360,6.011641,7.942410
3.700000,110,True,False,77,113,137,1.083333,True,0.206634,6.011641,7.942410
3.716667,111,True,False,77,113,137,1.100000,True,0.214189,6.099391,8.002432
3.733333,111,True,False,77,113,137,1.116667,True,0.225584,6.099391,8.002432
3.750000,112,True,False,77,113,137,1.133333,True,0.231711,6.235860,8.051212
3.766667,112,True,False,77,113,137,1.150000,True,0.237144,6.235860,8.051212
3.783333,113,True,False,77,113,137,1.166667,True,0.234128,6.378162,8.098646
3.800000,113,True,False,77,113,137,1.183333,True,0.227269,6.378162,8.098646
3.816667,114,True,True,77,113,137,1.200000,True,0.000000,6.520464,8.146081
3.833333,114,True,True,77,113,137,1.216667,True,0.000000,6.520464,8.146081
3.850000,115,True,True,77,113,137,1.233333,True,0.000000,6.662767,8.193515
3.866667,115,True,True,77,113,137,1.250000,True,0.000000,6.662767,8.193515
3.883333,116,True,True,77,113,137,1.266667,True,0.000000,6.805069,8.240949
3.900000,116,True,True,77,113,137,1.283333,True,0.000000,6.805069,8.240949
3.916667,117,True,True,77,113,137,1.300000,True,0.000000,6.947372,8.288383
3.933333,117,True,True,77,113,137,1.316667,True,0.000000,6.947372,8.288383
3.950000,118,True,True,77,113,137,1.333333,True,0.000000,7.089674,8.335817
3.966667,118,True,True,77,113,137,1.350000,True,0.000000,7.089674,8.335817
3.983333,119,True,True,77,113,137,1.366667,True,0.000000,7.231977,8.383251
4.000000,119,True,True,77,113,137,1.383333,True,0.000000,7.231977,8.383251
4.016667,120,True,True,77,113,137,1.400000,True,0.000000,7.374279,8.430686
4.033333,120,True,True,77,113,137,1.416667,True,0.000000,7.374279,8.430686
4.050000,121,True,True,77,113,137,1.433333,True,0.000000,7.516582,8.478120
4.066667,121,True,True,77,113,137,1.450000,True,0.000000,7.516582,8.478120
4.083333,122,True,True,77,113,137,1.466667,True,0.000000,7.658885,8.525554
4.100000,122,True,True,77,113,137,1.483333,True,0.000000,7.658885,8.525554
4.116667,123,True,True,77,113,137,1.500000,True,0.000000,7.801187,8.572989
4.133333,123,True,True,77,113,137,1.516667,True,0.000000,7.801187,8.572989
4.150000,124,True,True,77,113,137,1.533333,True,0.000000,7.943490,8.620422
4.166667,124,True,True,77,113,137,1.550000,True,0.000000,7.943490,8.620422
4.183333,125,True,True,77,113,137,1.566667,True,0.000000,8.085793,8.667856
4.200000,125,True,True,77,113,137,1.583333,True,0.000000,8.085793,8.667856
4.216667,126,True,True,77,113,137,1.600000,True,0.000000,8.228094,8.715291
4.233333,126,True,True,77,113,137,1.616667,True,0.000000,8.228094,8.715291
4.250000,127,True,True,77,113,137,1.633333,True,0.000000,8.370397,8.762725
4.266667,127,True,True,77,113,137,1.650000,True,0.000000,8.370397,8.762725
4.283333,128,True,True,77,113,137,1.666667,True,0.000000,8.512699,8.810159
4.300000,128,True,True,77,113,137,1.683333,True,0.000000,8.512699,8.810159
4.316667,129,True,True,77,113,137,1.700000,True,0.000000,8.655002,8.857594
4.333333,129,True,True,77,113,137,1.716667,True,0.000000,8.655002,8.857594
4.350000,130,True,True,77,113,137,1.733333,True,0.000000,8.797304,8.905027
4.366667,130,True,True,77,113,137,1.750000,True,0.000000,8.797304,8.905027
4.383333,131,True,True,77,113,137,1.766667,True,0.000000,8.939607,8.952461
4.400000,131,True,True,77,113,137,1.783333,True,0.000000,8.939607,8.952461
4.416667,132,True,True,77,113,137,1.800000,True,0.000000,9.081909,8.999896
4.433333,132,True,True,77,113,137,1.816667,True,0.000000,9.081909,8.999896
4.450000,133,True,True,77,113,137,1.833333,False,0.000000,9.224212,9.047330
4.466667,133,True,True,77,113,137,1.850000,False,0.000000,9.224212,9.047330
4.483333,134,True,True,77,113,137,1.866667,False,0.000000,9.319221,9.110991
4.500000,134,True,True,77,113,137,1.883333,False,0.000000,9.319221,9.110991
4.516667,135,True,True,77,113,137,1.900000,False,0.000000,9.366936,9.190879
4.533333,135,True,True,77,113,137,1.916667,False,0.000000,9.366936,9.190879
4.550000,136,True,True,77,113,137,1.933333,False,0.000000,9.367357,9.286993
4.566667,136,True,True,77,113,137,1.950000,False,0.000000,9.367357,9.286993
4.583333,137,False,True,77,113,137,-1.000000,False,0.000000,9.320485,9.399335
4.600000,137,False,True,77,113,137,-1.000000,False,0.000000,9.320485,9.399335
4.616667,138,False,True,77,113,137,-1.000000,False,0.000000,9.237280,9.524142
4.633333,138,False,True,77,113,137,-1.000000,False,0.000000,9.237280,9.524142
4.650000,139,False,True,77,113,137,-1.000000,False,0.000000,9.154076,9.648950
4.666667,139,False,True,77,113,137,-1.000000,False,0.000000,9.154076,9.648950
4.683333,140,False,True,77,113,137,-1.000000,False,0.000000,9.070870,9.773757
4.700000,140,False,True,77,113,137,-1.000000,False,0.000000,9.070870,9.773757
4.716667,141,False,True,77,113,137,-1.000000,False,0.000000,8.987665,9.898564
4.733333,141,False,True,77,113,137,-1.000000,False,0.000000,8.987665,9.898564
4.750000,142,False,True,77,113,137,-1.000000,False,0.000000,8.904460,10.023370
4.766667,142,False,True,77,113,137,-1.000000,False,0.000000,8.904460,10.023370
4.783333,143,False,True,77,113,137,-1.000000,False,0.000000,8.821256,10.148180
4.800000,143,False,True,77,113,137,-1.000000,False,0.000000,8.821256,10.148180
4.816667,144,False,True,77,113,137,-1.000000,False,0.000000,8.738050,10.272990
4.833333,144,False,True,77,113,137,-1.000000,False,0.000000,8.738050,10.272990
4.850000,145,False,True,77,113,137,-1.000000,False,0.000000,8.654845,10.397790
4.866667,145,False,True,77,113,137,-1.000000,False,0.000000,8.654845,10.397790
4.883333,146,False,True,77,113,137,-1.000000,False,0.000000,8.571640,10.522600
4.900000,146,False,True,77,113,137,-1.000000,False,0.000000,8.571640,10.522600
4.916667,147,False,True,77,113,137,-1.000000,False,0.000000,8.488435,10.647410
4.933333,147,False,True,77,113,137,-1.000000,False,0.000000,8.488435,10.647410
4.950000,148,False,True,77,113,137,-1.000000,False,0.000000,8.405231,10.772220
4.966667,148,False,True,77,113,137,-1.000000,False,0.000000,8.405231,10.772220
4.983333,149,False,True,77,113,137,-1.000000,False,0.000000,8.323328,10.897880
5.000000,149,False,True,77,113,137,-1.000000,False,0.000000,8.323328,10.897880
5.016667,150,False,True,77,113,137,-1.000000,False,0.000000,8.241426,11.023550
5.033333,150,False,True,77,113,137,-1.000000,False,0.000000,8.241426,11.023550
5.050000,151,False,True,77,113,137,-1.000000,False,0.000000,8.159523,11.149220
5.066667,151,False,True,77,113,137,-1.000000,False,0.000000,8.159523,11.149220
5.083333,152,False,True,77,113,137,-1.000000,False,0.000000,8.077621,11.274880
5.100000,152,False,True,77,113,137,-1.000000,False,0.000000,8.077621,11.274880
5.116667,153,False,True,77,113,137,-1.000000,False,0.000000,7.995719,11.400550
5.133333,153,False,True,77,113,137,-1.000000,False,0.000000,7.995719,11.400550
5.150000,154,False,True,77,113,137,-1.000000,False,0.000000,7.913817,11.526220
5.166667,154,False,True,77,113,137,-1.000000,False,0.000000,7.913817,11.526220
5.183333,155,False,True,77,113,137,-1.000000,False,0.000000,7.831914,11.651880
5.200000,155,False,True,77,113,137,-1.000000,False,0.000000,7.831914,11.651880
5.216667,156,False,True,77,113,137,-1.000000,False,0.000000,7.750012,11.777550
5.233333,156,False,True,77,113,137,-1.000000,False,0.000000,7.750012,11.777550
5.250000,157,False,True,77,113,137,-1.000000,False,0.000000,7.668110,11.903210
5.266667,157,False,True,77,113,137,-1.000000,False,0.000000,7.668110,11.903210
5.283333,158,False,True,77,113,137,-1.000000,False,0.000000,7.586208,12.028880
5.300000,158,False,True,77,113,137,-1.000000,False,0.000000,7.586208,12.028880
5.316667,159,False,True,77,113,137,-1.000000,False,0.000000,7.504306,12.154550
5.333333,159,False,True,77,113,137,-1.000000,False,0.000000,7.504306,12.154550
5.350000,160,False,True,77,113,137,-1.000000,False,0.000000,7.422404,12.280210
5.366667,160,False,True,77,113,137,-1.000000,False,0.000000,7.422404,12.280210
5.383333,161,False,True,77,113,137,-1.000000,False,0.000000,7.340501,12.405880
5.400000,161,False,True,77,113,137,-1.000000,False,0.000000,7.340501,12.405880
5.416667,162,False,True,77,113,137,-1.000000,False,0.000000,7.258599,12.531550
5.433333,162,False,True,77,113,137,-1.000000,False,0.000000,7.258599,12.531550
5.450000,163,False,True,77,113,137,-1.000000,False,0.000000,7.176697,12.657210
5.466667,163,False,True,77,113,137,-1.000000,False,0.000000,7.176697,12.657210
5.483333,164,False,True,77,113,137,-1.000000,False,0.000000,7.094795,12.782880
5.500000,164,False,True,77,113,137,-1.000000,False,0.000000,7.094795,12.782880
5.516667,165,False,True,77,113,137,-1.000000,False,0.000000,7.012893,12.908550
5.533333,165,False,True,77,113,137,-1.000000,False,0.000000,7.012893,12.908550
5.550000,166,False,True,77,113,137,-1.000000,False,0.000000,6.930990,13.034210
5.566667,166,False,True,77,113,137,-1.000000,False,0.000000,6.930990,13.034210
5.583333,167,False,True,77,113,137,-1.000000,False,0.000000,6.849088,13.159880
5.600000,167,False,True,77,113,137,-1.000000,False,0.000000,6.849088,13.159880
5.616667,168,False,True,77,113,137,-1.000000,False,0.000000,6.767186,13.285540
5.633333,168,False,True,77,113,137,-1.000000,False,0.000000,6.767186,13.285540
